Source ID,Domain ID,Domain Name,URL,Custom API IDs,
13009,696,btc-echo,https://www.btc-echo.de/kategorie/investment/nft/feed/,13,
13010,696,btc-echo,https://www.btc-echo.de/kategorie/technologie/metaverse/feed/,13,
13011,696,btc-echo,https://www.btc-echo.de/kategorie/investment/defi/feed/,13,
13012,696,btc-echo,https://www.btc-echo.de/thema/web3/feed/,13,
13013,696,btc-echo,https://www.btc-echo.de/kategorie/technologie/blockchain/feed/,13,
13014,696,btc-echo,https://www.btc-echo.de/kategorie/kryptowaehrungen/ethereum/feed/,13,
13015,696,btc-echo,https://www.btc-echo.de/kategorie/kryptowaehrungen/bitcoin/feed/,13,
36008,696,btc-echo,http://btc-echo.de/kategorie/investment/defi/feed/,13,
30492,4611,btcaraby,https://www.btcaraby.com/feed/,13,
30493,4611,btcaraby,https://www.btcaraby.com/category/%D8%A7%D9%84%D8%B9%D9%85%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9/feed/,,
30494,4611,btcaraby,https://www.btcaraby.com/category/%D8%A7%D9%84%D8%A8%D9%84%D9%88%D9%83%D8%AA%D8%B4%D9%8A%D9%86/feed/,,
30495,4611,btcaraby,https://www.btcaraby.com/category/%D8%A7%D9%84%D8%A7%D9%83%D8%A7%D8%AF%D9%8A%D9%85%D9%8A%D8%A9/feed/,13,
30496,4611,btcaraby,https://www.btcaraby.com/category/%D8%A7%D9%84%D8%A7%D8%B3%D8%AA%D8%AB%D9%85%D8%A7%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%B9%D9%85%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9/feed/,,
30497,4611,btcaraby,https://www.btcaraby.com/category/%D8%B4%D8%B1%D9%83%D8%A7%D8%AA-%D8%A7%D9%84%D8%AA%D8%AF%D8%A7%D9%88%D9%84/feed/,,
30498,4611,btcaraby,https://www.btcaraby.com/category/%D8%A7%D8%AE%D8%A8%D8%A7%D8%B1-%D8%A7%D9%84%D8%B9%D9%85%D9%84%D8%A7%D8%AA-%D8%A7%D9%84%D8%B1%D9%82%D9%85%D9%8A%D8%A9/feed/,13,
13337,3209,btctrading,https://btctrading.blog/feed/,13,
13338,3209,btctrading,https://btctrading.blog/category/other/feed/,13,
13339,3209,btctrading,https://btctrading.blog/how-to-invest-in-bitcoin/feed/,13,
13340,3209,btctrading,https://btctrading.blog/useful-links/feed/,13,
13341,3209,btctrading,https://btctrading.blog/technical-background/feed/,13,
13342,3209,btctrading,https://btctrading.blog/tag/long-term-trading/feed/,13,
13343,3209,btctrading,https://btctrading.blog/category/short-term-trading/feed/,13,
4597,1444,buyucoin,https://blog.buyucoin.com/feed/,13,
11616,1444,buyucoin,https://www.buyucoin.com/crypto-labs/crypto-guides-hindi/feed/,13,
11617,1444,buyucoin,https://www.buyucoin.com/crypto-labs/buyucoin-easy-hai/feed/,13,
11618,1444,buyucoin,https://www.buyucoin.com/crypto-labs/crypto-discussions/feed/,13,
11619,1444,buyucoin,https://www.buyucoin.com/crypto-labs/cryptocurrency/crypto-education/feed/,13,
11620,1444,buyucoin,https://www.buyucoin.com/crypto-labs/cryptocurrency/feed/,13,
11621,1444,buyucoin,https://www.buyucoin.com/crypto-labs/trending/feed/,13,
11622,1444,buyucoin,https://www.buyucoin.com/crypto-labs/blockchain/blockchain-news/feed/,13,
23418,3915,ccnews24,https://ccnews24.net/rss/,13,
23419,3915,ccnews24,https://ccnews24.net/hot/rss/,13,
23420,3915,ccnews24,https://ccnews24.net/tech/rss/,13,
23421,3915,ccnews24,https://ccnews24.net/regulatory/rss/,13,
23422,3915,ccnews24,https://ccnews24.net/trading/rss/,13,
23423,3915,ccnews24,https://ccnews24.net/reviews/rss/,,
17025,3303,chainbits,https://www.chainbits.com/feed/,13,
17026,3303,chainbits,https://www.chainbits.com/reviews/feed/,13,
17027,3303,chainbits,https://www.chainbits.com/wallets/feed/,13,
17028,3303,chainbits,https://www.chainbits.com/exchanges/feed/,13,
17029,3303,chainbits,https://www.chainbits.com/blockchain-101/feed/,13,
17030,3303,chainbits,https://www.chainbits.com/scam-brokers/feed/,13,
17031,3303,chainbits,https://www.chainbits.com/cryptocurrencies/feed/,13,
17032,3303,chainbits,https://www.chainbits.com/cryptocurrency-terms/feed/,13,
17033,3303,chainbits,https://www.chainbits.com/tools-and-platforms/feed/,13,
17372,3321,chainbulletin,https://chainbulletin.com/feed,,
17373,3321,chainbulletin,https://chainbulletin.com/category/cryptocurrency/feed,13,
17374,3321,chainbulletin,https://chainbulletin.com/category/technology/feed,,
17375,3321,chainbulletin,https://chainbulletin.com/category/business/feed,,
17376,3321,chainbulletin,https://chainbulletin.com/category/legal/feed,,
17377,3321,chainbulletin,https://chainbulletin.com/category/politics/feed,,
17378,3321,chainbulletin,https://chainbulletin.com/category/fraud/feed,,
17379,3321,chainbulletin,https://chainbulletin.com/category/research/feed,,
17380,3321,chainbulletin,https://chainbulletin.com/category/guides/feed,,
17381,3321,chainbulletin,https://chainbulletin.com/category/opinion/feed,,
17382,3321,chainbulletin,https://chainbulletin.com/category/technology/crypto/feed,13,
17383,3321,chainbulletin,https://chainbulletin.com/category/technology/banking/feed,,
17384,3321,chainbulletin,https://chainbulletin.com/category/technology/supply-chain/feed,,
17385,3321,chainbulletin,https://chainbulletin.com/category/technology/security/feed,,
17386,3321,chainbulletin,https://chainbulletin.com/category/technology/healthcare/feed,,
17387,3321,chainbulletin,https://chainbulletin.com/category/technology/mining/feed,,
17388,3321,chainbulletin,https://chainbulletin.com/category/technology/ai/feed,,
17389,3321,chainbulletin,https://chainbulletin.com/category/technology/education/feed,,
17390,3321,chainbulletin,https://chainbulletin.com/category/cryptocurrency/bitcoin/feed,13,
17391,3321,chainbulletin,https://chainbulletin.com/category/cryptocurrency/defi/feed,13,
17392,3321,chainbulletin,https://chainbulletin.com/category/cryptocurrency/ethereum/feed,13,
17393,3321,chainbulletin,https://chainbulletin.com/category/cryptocurrency/exchanges/feed,13,
17394,3321,chainbulletin,https://chainbulletin.com/category/cryptocurrency/icos/feed,,
17395,3321,chainbulletin,https://chainbulletin.com/category/cryptocurrency/ieos/feed,,
17396,3321,chainbulletin,https://chainbulletin.com/category/cryptocurrency/nfts/feed,,
17397,3321,chainbulletin,https://chainbulletin.com/category/cryptocurrency/stablecoins/feed,13,
17398,3321,chainbulletin,https://chainbulletin.com/category/cryptocurrency/tokens/feed,13,
17399,3321,chainbulletin,https://chainbulletin.com/category/cryptocurrency/wallets/feed,13,
17400,3321,chainbulletin,https://chainbulletin.com/category/business/partnerships/feed,,
17401,3321,chainbulletin,https://chainbulletin.com/category/business/investments/feed,,
4609,1456,ciphertrace,https://ciphertrace.com/feed/,13,
4643,1487,coinalist,https://www.coinalist.io/feed/,13,
12247,1487,coinalist,https://www.coinalist.io/tendances/feed/,13,
12248,1487,coinalist,https://www.coinalist.io/actu-crypto/bitcoin-btc/feed/,13,
12249,1487,coinalist,https://www.coinalist.io/actu-crypto/ethereum-eth/feed/,13,
12783,1487,coinalist,https://www.coinalist.io/actu-crypto/cardano-ada/feed/,13,
12784,1487,coinalist,https://www.coinalist.io/actu-crypto/elrond-egld/feed/,13,
12785,1487,coinalist,https://www.coinalist.io/actualites-crypto/feed/,13,
12786,1487,coinalist,https://www.coinalist.io/actu-crypto/blockchain/feed/,13,
12787,1487,coinalist,https://www.coinalist.io/actu-crypto/business/feed/,13,
12788,1487,coinalist,https://www.coinalist.io/actu-crypto/economie/feed/,13,
12789,1487,coinalist,https://www.coinalist.io/actu-crypto/metaverse/feed/,13,
12790,1487,coinalist,https://www.coinalist.io/actu-crypto/mining/feed/,13,
12791,1487,coinalist,https://www.coinalist.io/actu-crypto/nft/feed/,13,
12792,1487,coinalist,https://www.coinalist.io/actu-crypto/play-to-earn/feed/,13,
12793,1487,coinalist,https://www.coinalist.io/actu-crypto/web-3/feed/,13,
12794,1487,coinalist,https://www.coinalist.io/actu-crypto/zapping/feed/,13,
31653,1487,coinalist,https://www.coinalist.io/actu-crypto/flux/feed/,13,
31654,1487,coinalist,https://www.coinalist.io/actu-crypto/tezos-xtz/feed/,13,
31655,1487,coinalist,https://www.coinalist.io/actu-crypto/feed/,13,
4642,1486,coincentral,https://coincentral.com/feed/,13,
12251,1486,coincentral,https://coincentral.com/news/feed/,13,
12252,1486,coincentral,https://coincentral.com/guides/feed/,13,
12253,1486,coincentral,https://coincentral.com/articles/feed/,13,
12795,1486,coincentral,https://coincentral.com/press-releases/feed/,13,
12796,1486,coincentral,https://coincentral.com/reviews/feed/,13,
12797,1486,coincentral,https://coincentral.com/blog/feed/,13,
4573,1427,coincheckup,https://coincheckup.com/blog/feed/,13,
12254,1427,coincheckup,https://coincheckup.com/blog/category/cryptocurrency-news/feed/,13,
12255,1427,coincheckup,https://coincheckup.com/blog/category/cryptocurrency-analysis/feed/,13,
12256,1427,coincheckup,https://coincheckup.com/blog/category/guides/feed/,13,
12257,1427,coincheckup,https://coincheckup.com/blog/category/reviews/feed/,13,
12258,1427,coincheckup,https://coincheckup.com/blog/category/sponsored/feed/,13,
13245,1427,coincheckup,https://coincheckup.com/blog/category/press-release/feed/,,
28402,4405,coincierge,https://coincierge.de/feed/,13,
28403,4405,coincierge,https://coincierge.de/category/launchpad-xyz/feed/,13,
28404,4405,coincierge,https://coincierge.de/category/polygon/feed/,13,
28405,4405,coincierge,https://coincierge.de/category/wall-street-memes/feed/,13,
28406,4405,coincierge,https://coincierge.de/category/presale/feed/,13,
28407,4405,coincierge,https://coincierge.de/category/allgemein/feed/,13,
28408,4405,coincierge,https://coincierge.de/category/cardano/feed/,13,
28409,4405,coincierge,https://coincierge.de/category/nft/feed/,13,
28410,4405,coincierge,https://coincierge.de/category/bitcoin/feed/,13,
28411,4405,coincierge,https://coincierge.de/category/shiba-inu/feed/,13,
28412,4405,coincierge,https://coincierge.de/category/ripple/feed/,13,
28413,4405,coincierge,https://coincierge.de/category/coins-kaufen/feed/,13,
28414,4405,coincierge,https://coincierge.de/category/altcoins/feed/,13,
28415,4405,coincierge,https://coincierge.de/category/sonik/feed/,13,
28416,4405,coincierge,https://coincierge.de/category/mining/feed/,13,
28417,4405,coincierge,https://coincierge.de/category/dogecoin/feed/,13,
28418,4405,coincierge,https://coincierge.de/category/solana/feed/,13,
23424,3916,coincodex,https://coincodex.com/feed,13,
23425,3917,coincu,https://coincu.com/feed/,,
23426,3917,coincu,https://coincu.com/c/others-reviews/feed/,13,
23427,3917,coincu,https://coincu.com/c/gamefi-reviews/feed/,,
23428,3917,coincu,https://coincu.com/c/analysis/feed/,,
23429,3917,coincu,https://coincu.com/t/solana/feed/,,
23430,3917,coincu,https://coincu.com/c/nfts-news/feed/,,
23431,3917,coincu,https://coincu.com/c/crypto-101/feed/,13,
23432,3917,coincu,https://coincu.com/t/nft/feed/,,
23433,3917,coincu,https://coincu.com/c/news/feed/,,
23434,3917,coincu,https://coincu.com/c/market/feed/,,
23435,3917,coincu,https://coincu.com/c/defi/feed/,,
23436,3917,coincu,https://coincu.com/c/bitcoin/feed/,,
23437,3917,coincu,https://coincu.com/c/altcoin/feed/,,
23438,3917,coincu,https://coincu.com/t/binance/feed/,13,
23439,3917,coincu,https://coincu.com/c/exchange-reviews/feed/,13,
23440,3917,coincu,https://coincu.com/c/pr/sponsored-articles-pr/feed/,13,
23441,3917,coincu,https://coincu.com/c/knowledge/feed/,13,
23442,3917,coincu,https://coincu.com/c/defi-reviews/feed/,,
23443,3917,coincu,https://coincu.com/t/coinbase/feed/,13,
23444,3917,coincu,https://coincu.com/c/casino-reviews/feed/,,
23445,3917,coincu,https://coincu.com/c/pr/press-release/feed/,,
23446,3917,coincu,https://coincu.com/t/polygon/feed/,13,
23447,3917,coincu,https://coincu.com/c/crypto-wallet-reviews/feed/,13,
23449,3917,coincu,https://coincu.com/t/metaverse/feed/,,
23450,3917,coincu,https://coincu.com/c/metaverse-news/feed/,,
23451,3917,coincu,https://coincu.com/c/pr/feed/,,
23452,3917,coincu,https://coincu.com/c/blockchain/feed/,,
23453,3918,coinculture,https://coinculture.com/au/feed/,13,
23454,3918,coinculture,https://coinculture.com/au/tag/banks/feed/,13,
23455,3918,coinculture,https://coinculture.com/au/tag/defi/feed/,13,
23456,3918,coinculture,https://coinculture.com/au/tag/terra/feed/,13,
23457,3918,coinculture,https://coinculture.com/au/tag/crypto-exchange/feed/,13,
23458,3918,coinculture,https://coinculture.com/au/tag/china/feed/,13,
23459,3918,coinculture,https://coinculture.com/au/tag/metaverse/feed/,,
23460,3918,coinculture,https://coinculture.com/au/tag/ftx/feed/,13,
23461,3918,coinculture,https://coinculture.com/au/tag/trading/feed/,13,
23462,3918,coinculture,https://coinculture.com/au/tag/u-s/feed/,13,
23463,3918,coinculture,https://coinculture.com/au/tag/cbdc/feed/,,
23464,3918,coinculture,https://coinculture.com/au/tag/el-salvador/feed/,,
23465,3918,coinculture,https://coinculture.com/au/tag/markets/feed/,13,
23466,3918,coinculture,https://coinculture.com/au/tag/ethereum/feed/,,
23467,3918,coinculture,https://coinculture.com/au/tag/altcoin-news/feed/,13,
23468,3918,coinculture,https://coinculture.com/au/category/exchanges/feed/,13,
23469,3918,coinculture,https://coinculture.com/au/tag/cryptocurrencies/feed/,13,
23470,3918,coinculture,https://coinculture.com/au/tag/hacks/feed/,13,
23471,3918,coinculture,https://coinculture.com/au/tag/web3/feed/,13,
23472,3918,coinculture,https://coinculture.com/au/tag/sec/feed/,13,
23473,3918,coinculture,https://coinculture.com/au/tag/nft/feed/,,
23474,3918,coinculture,https://coinculture.com/au/category/business/feed/,13,
23475,3918,coinculture,https://coinculture.com/au/category/markets/feed/,13,
23476,3918,coinculture,https://coinculture.com/au/category/tech/feed/,,
23477,3918,coinculture,https://coinculture.com/au/tag/business/feed/,,
23478,3918,coinculture,https://coinculture.com/au/learn/feed/,13,
23479,3918,coinculture,https://coinculture.com/au/tag/etf/feed/,13,
23480,3918,coinculture,https://coinculture.com/au/tag/australia/feed/,13,
23481,3918,coinculture,https://coinculture.com/au/tag/people/feed/,13,
23482,3918,coinculture,https://coinculture.com/au/category/people/feed/,,
23483,3918,coinculture,https://coinculture.com/au/tag/bitcoin/feed/,,
23484,3918,coinculture,https://coinculture.com/au/category/forecast/feed/,13,
23485,3918,coinculture,https://coinculture.com/au/tag/bitcoin-news/feed/,13,
23486,3918,coinculture,https://coinculture.com/au/tag/stablecoins/feed/,,
23487,3918,coinculture,https://coinculture.com/au/tag/coinspot/feed/,13,
23488,3918,coinculture,https://coinculture.com/au/tag/mining/feed/,13,
23489,3918,coinculture,https://coinculture.com/au/tag/solana/feed/,,
23490,3918,coinculture,https://coinculture.com/au/tag/sam/feed/,13,
23491,3918,coinculture,https://coinculture.com/au/category/currency/feed/,13,
23492,3918,coinculture,https://coinculture.com/au/tag/xrp-news/feed/,13,
23493,3918,coinculture,https://coinculture.com/au/tag/us/feed/,13,
23494,3918,coinculture,https://coinculture.com/au/tag/feature/feed/,13,
23495,3918,coinculture,https://coinculture.com/au/tag/crypto/feed/,13,
3127,1085,coindesk,https://www.coindesk.com/arc/outboundfeeds/rss/?outputType=xml,13,
4626,1472,coindoo,https://coindoo.com/feed/,13,
12259,1472,coindoo,https://coindoo.com/author/coinzillamarketing/feed/,13,
12260,1472,coindoo,https://coindoo.com/cryptocurrencies/altcoins/feed/,13,
12261,1472,coindoo,https://coindoo.com/cryptocurrencies/bitcoin/feed/,13,
12262,1472,coindoo,https://coindoo.com/cryptocurrencies/cardano/feed/,13,
12263,1472,coindoo,https://coindoo.com/cryptocurrencies/dogecoin/feed/,13,
12264,1472,coindoo,https://coindoo.com/cryptocurrencies/ethereum/feed/,13,
12265,1472,coindoo,https://coindoo.com/cryptocurrencies/stablecoins/feed/,13,
12872,1472,coindoo,https://coindoo.com/tag/sponsored/feed/,13,
12873,1472,coindoo,https://coindoo.com/reviews/feed/,13,
12874,1472,coindoo,https://coindoo.com/press-release/feed/,13,
12875,1472,coindoo,https://coindoo.com/cryptocurrencies/feed/,13,
12876,1472,coindoo,https://coindoo.com/crypto-guides/nft/feed/,13,
12877,1472,coindoo,https://coindoo.com/crypto-guides/feed/,13,
12878,1472,coindoo,https://coindoo.com/crypto-guides/crypto-mining/feed/,13,
12879,1472,coindoo,https://coindoo.com/blockchain-technology/feed/,13,
12880,1472,coindoo,https://coindoo.com/blockchain-technology/blockchain-for-business/feed/,13,
12881,1472,coindoo,https://coindoo.com/blockchain-technology/applications-of-blockchain/feed/,13,
23496,3919,coinedition,https://coinedition.com/feed/,,
23497,3919,coinedition,https://coinedition.com/de/feed/,,
23498,3919,coinedition,https://coinedition.com/es/feed/,,
23499,3919,coinedition,https://coinedition.com/features/feed/,13,
23500,3919,coinedition,https://coinedition.com/fr/feed/,,
23501,3919,coinedition,https://coinedition.com/id/feed/,,
23502,3919,coinedition,https://coinedition.com/interview-page/feed/,,
23503,3919,coinedition,https://coinedition.com/learn/feed/,13,
23504,3919,coinedition,https://coinedition.com/market/feed/,13,
23505,3919,coinedition,https://coinedition.com/market/market-news/feed/,,
23506,3919,coinedition,https://coinedition.com/market/price-analysis/feed/,,
23507,3919,coinedition,https://coinedition.com/market/price-prediction/feed/,,
23508,3919,coinedition,https://coinedition.com/news/feed/,13,
23509,3919,coinedition,https://coinedition.com/opinion/feed/,,
23510,3919,coinedition,https://coinedition.com/press-release/feed/,,
23511,3919,coinedition,https://coinedition.com/pt-br/feed/,,
23512,3919,coinedition,https://coinedition.com/review/crypto-exchanges/feed/,13,
23513,3919,coinedition,https://coinedition.com/review/crypto-projects/feed/,13,
23514,3919,coinedition,https://coinedition.com/review/feed/,13,
23515,3919,coinedition,https://coinedition.com/ru/feed/,,
12550,3155,coinfea,https://coinfea.com/feed/,13,
12551,3155,coinfea,https://coinfea.com/category/press-release/feed/,13,
12552,3155,coinfea,https://coinfea.com/category/metaverse-news/feed/,13,
12553,3155,coinfea,https://coinfea.com/category/altcoin-news/feed/,13,
12554,3155,coinfea,https://coinfea.com/category/altcoin-news/cardano/feed/,13,
12555,3155,coinfea,https://coinfea.com/author/lawrence/feed/,13,
12556,3155,coinfea,https://coinfea.com/category/blockchain-news/exchange-news/feed/,13,
12557,3155,coinfea,https://coinfea.com/category/industry-news/feed/,13,
12558,3155,coinfea,https://coinfea.com/category/nft-news/feed/,13,
17034,3304,coinfomania,https://coinfomania.com/feed/,,
17035,3304,coinfomania,https://coinfomania.com/press-release/feed/,,
17036,3304,coinfomania,https://coinfomania.com/tag/analysis/feed/,,
17037,3304,coinfomania,https://coinfomania.com/tag/regulation/feed/,13,
17038,3304,coinfomania,https://coinfomania.com/tag/defi-news/feed/,13,
17039,3304,coinfomania,https://coinfomania.com/interviews/feed/,,
17040,3304,coinfomania,https://coinfomania.com/guides/feed/,13,
17041,3304,coinfomania,https://coinfomania.com/crypto-news/feed/,13,
17042,3304,coinfomania,https://coinfomania.com/tag/nfts/feed/,,
51964,3304,coinfomania,https://coinfomania.com/tag/solana/feed/,,
51965,3304,coinfomania,https://coinfomania.com/tag/bitcoin/feed/,,
51966,3304,coinfomania,https://coinfomania.com/tag/ethereum/feed/,,
51967,3304,coinfomania,https://coinfomania.com/tag/shiba-inu-shib/feed/,,
4644,1488,coinfunda,https://coinfunda.com/feed/,13,
12268,1488,coinfunda,https://coinfunda.com/cryptocoins/feed/,13,
12269,1488,coinfunda,https://coinfunda.com/exchange/feed/,13,
12270,1488,coinfunda,https://coinfunda.com/wallets/feed/,13,
12271,1488,coinfunda,https://coinfunda.com/miningplatforms/feed/,13,
13253,3192,coingabbar,https://coingabbar.com/coinGabbarHindiCommonRssFeed,13,
13254,3192,coingabbar,https://coingabbar.com/coinGabbarEnglishCommonRssFeed,13,
12620,3165,coingape,https://es.coingape.com/category/noticias/altcoins/feed/,13,
12621,3165,coingape,https://br.coingape.com/feed/,13,
12622,3165,coingape,https://es.coingape.com/feed/,13,
31771,3165,coingape,https://br.coingape.com/category/noticia/feed/,13,
31772,3165,coingape,https://es.coingape.com/category/noticias/bitcoin/feed/,13,
31779,3165,coingape,https://es.coingape.com/category/noticias/mercados/feed/,13,
31781,3165,coingape,https://es.coingape.com/category/noticias/america-latina/feed/,,
31784,3165,coingape,https://es.coingape.com/category/noticias/regulacion/feed/,13,
31787,3165,coingape,https://es.coingape.com/category/noticias/defi/feed/,13,
31794,3165,coingape,https://es.coingape.com/category/opinion/feed/,,
31795,3165,coingape,https://es.coingape.com/category/noticias/noticias-de-ia/feed/,,
31796,3165,coingape,https://es.coingape.com/category/noticias/juegos-y-nft/feed/,,
31797,3165,coingape,https://es.coingape.com/category/noticias/notas-de-prensa/feed/,,
31812,3165,coingape,https://coingape.com/category/ethereum-news/feed/,13,
31813,3165,coingape,https://coingape.com/category/news/bitcoin-news/feed/,13,
31814,3165,coingape,https://coingape.com/education/feed/,13,
31815,3165,coingape,https://coingape.com/category/news/altcoin-news/feed/,13,
31816,3165,coingape,https://coingape.com/category/blockchain/feed/,13,
31817,3165,coingape,https://coingape.com/category/news/defi-news/feed/,13,
31818,3165,coingape,https://coingape.com/category/news/nft-news/feed/,13,
23516,3920,coingeek,https://coingeek.com/feed,,
4604,1451,coinhouse,https://www.coinhouse.com/fr/feed/,13,
12272,1451,coinhouse,https://www.coinhouse.com/feed/,13,
12273,1451,coinhouse,https://www.coinhouse.com/de/feed/,13,
12274,1451,coinhouse,https://www.coinhouse.com/it/feed/,13,
12275,1451,coinhouse,https://www.coinhouse.com/es/feed/,13,
4570,1424,coinjournal,https://coinjournal.net/feed/,13,
12276,1424,coinjournal,https://coinjournal.net/it/feed/,13,
12277,1424,coinjournal,https://coinjournal.net/fr/feed/,13,
12278,1424,coinjournal,https://coinjournal.net/zh/feed/,13,
12279,1424,coinjournal,https://coinjournal.net/th/feed/,13,
12280,1424,coinjournal,https://coinjournal.net/id/feed/,13,
12281,1424,coinjournal,https://coinjournal.net/cs/feed/,13,
12282,1424,coinjournal,https://coinjournal.net/uk/feed/,13,
12283,1424,coinjournal,https://coinjournal.net/no/feed/,13,
12284,1424,coinjournal,https://coinjournal.net/sv/feed/,13,
12285,1424,coinjournal,https://coinjournal.net/es/feed/,13,
12286,1424,coinjournal,https://coinjournal.net/de/feed/,13,
12287,1424,coinjournal,https://coinjournal.net/nl/feed/,13,
12288,1424,coinjournal,https://coinjournal.net/ms/feed/,13,
12289,1424,coinjournal,https://coinjournal.net/ja/feed/,13,
12290,1424,coinjournal,https://coinjournal.net/sk/feed/,13,
12291,1424,coinjournal,https://coinjournal.net/ro/feed/,13,
12292,1424,coinjournal,https://coinjournal.net/da/feed/,13,
12293,1424,coinjournal,https://coinjournal.net/fi/feed/,13,
12294,1424,coinjournal,https://coinjournal.net/pl/feed/,13,
13977,1424,coinjournal,https://coinjournal.net/cs/news/tag/bitcoin/feed/,13,
13978,1424,coinjournal,https://coinjournal.net/cs/news/tag/defi/feed/,13,
13979,1424,coinjournal,https://coinjournal.net/cs/news/tag/ethereum/feed/,13,
13980,1424,coinjournal,https://coinjournal.net/cs/news/tag/blockchain/feed/,13,
13981,1424,coinjournal,https://coinjournal.net/fr/news/tag/bitcoin/feed/,13,
13982,1424,coinjournal,https://coinjournal.net/fr/news/tag/defi/feed/,13,
13983,1424,coinjournal,https://coinjournal.net/fr/news/tag/ethereum/feed/,13,
13984,1424,coinjournal,https://coinjournal.net/fr/news/tag/blockchain/feed/,13,
13985,1424,coinjournal,https://coinjournal.net/zh/news/tag/bitcoin/feed/,13,
13986,1424,coinjournal,https://coinjournal.net/zh/news/tag/defi/feed/,13,
13987,1424,coinjournal,https://coinjournal.net/zh/news/tag/ethereum/feed/,13,
13988,1424,coinjournal,https://coinjournal.net/zh/news/tag/blockchain/feed/,13,
13989,1424,coinjournal,https://coinjournal.net/th/news/tag/bitcoin/feed/,13,
13990,1424,coinjournal,https://coinjournal.net/th/news/tag/defi/feed/,13,
13991,1424,coinjournal,https://coinjournal.net/th/news/tag/ethereum/feed/,13,
13992,1424,coinjournal,https://coinjournal.net/th/news/tag/blockchain/feed/,13,
13993,1424,coinjournal,https://coinjournal.net/id/news/tag/bitcoin/feed/,13,
13994,1424,coinjournal,https://coinjournal.net/id/news/tag/defi/feed/,13,
13995,1424,coinjournal,https://coinjournal.net/id/news/tag/ethereum/feed/,13,
13996,1424,coinjournal,https://coinjournal.net/id/news/tag/blockchain/feed/,13,
13997,1424,coinjournal,https://coinjournal.net/uk/news/tag/bitcoin/feed/,13,
13998,1424,coinjournal,https://coinjournal.net/uk/news/tag/defi/feed/,13,
13999,1424,coinjournal,https://coinjournal.net/uk/news/tag/ethereum/feed/,13,
14000,1424,coinjournal,https://coinjournal.net/uk/news/tag/blockchain/feed/,13,
14001,1424,coinjournal,https://coinjournal.net/no/news/tag/bitcoin/feed/,13,
14002,1424,coinjournal,https://coinjournal.net/no/news/tag/defi/feed/,13,
14003,1424,coinjournal,https://coinjournal.net/no/news/tag/ethereum/feed/,13,
14004,1424,coinjournal,https://coinjournal.net/no/news/tag/blockchain/feed/,13,
14005,1424,coinjournal,https://coinjournal.net/sv/news/tag/bitcoin/feed/,13,
14006,1424,coinjournal,https://coinjournal.net/sv/news/tag/defi/feed/,13,
14007,1424,coinjournal,https://coinjournal.net/sv/news/tag/ethereum/feed/,13,
14008,1424,coinjournal,https://coinjournal.net/sv/news/tag/blockchain/feed/,13,
14009,1424,coinjournal,https://coinjournal.net/de/news/tag/bitcoin/feed/,13,
14010,1424,coinjournal,https://coinjournal.net/de/news/tag/defi/feed/,13,
14011,1424,coinjournal,https://coinjournal.net/de/news/tag/ethereum/feed/,13,
14012,1424,coinjournal,https://coinjournal.net/de/news/tag/blockchain/feed/,13,
14013,1424,coinjournal,https://coinjournal.net/nl/news/tag/bitcoin/feed/,13,
14014,1424,coinjournal,https://coinjournal.net/nl/news/tag/defi/feed/,13,
14015,1424,coinjournal,https://coinjournal.net/nl/news/tag/ethereum/feed/,13,
14016,1424,coinjournal,https://coinjournal.net/nl/news/tag/blockchain/feed/,13,
14017,1424,coinjournal,https://coinjournal.net/ms/news/tag/bitcoin/feed/,13,
14018,1424,coinjournal,https://coinjournal.net/ms/news/tag/defi/feed/,13,
14021,1424,coinjournal,https://coinjournal.net/ms/news/tag/ethereum/feed/,13,
14024,1424,coinjournal,https://coinjournal.net/ms/news/tag/blockchain/feed/,13,
14027,1424,coinjournal,https://coinjournal.net/ja/news/tag/bitcoin/feed/,13,
14029,1424,coinjournal,https://coinjournal.net/ja/news/tag/defi/feed/,13,
14032,1424,coinjournal,https://coinjournal.net/ja/news/tag/ethereum/feed/,13,
14035,1424,coinjournal,https://coinjournal.net/ja/news/tag/blockchain/feed/,13,
14038,1424,coinjournal,https://coinjournal.net/sk/news/tag/bitcoin/feed/,13,
14041,1424,coinjournal,https://coinjournal.net/sk/news/tag/defi/feed/,13,
14043,1424,coinjournal,https://coinjournal.net/sk/news/tag/ethereum/feed/,13,
14046,1424,coinjournal,https://coinjournal.net/sk/news/tag/blockchain/feed/,13,
14049,1424,coinjournal,https://coinjournal.net/ro/news/tag/bitcoin/feed/,13,
14052,1424,coinjournal,https://coinjournal.net/ro/news/tag/defi/feed/,13,
14054,1424,coinjournal,https://coinjournal.net/ro/news/tag/ethereum/feed/,13,
14057,1424,coinjournal,https://coinjournal.net/ro/news/tag/blockchain/feed/,13,
14060,1424,coinjournal,https://coinjournal.net/da/news/tag/bitcoin/feed/,13,
14062,1424,coinjournal,https://coinjournal.net/da/news/tag/defi/feed/,13,
14065,1424,coinjournal,https://coinjournal.net/da/news/tag/ethereum/feed/,13,
14068,1424,coinjournal,https://coinjournal.net/da/news/tag/blockchain/feed/,13,
